s,x,y,yaw,curvature,csv_speed,curve_speed,reference_speed
282.750000000,124.322133669,166.413582731,2.218022482,0.017855191,6.029692549,10.299106162,5.555600000
283.000000000,124.170990192,166.612718902,2.222364725,0.017432051,6.029002421,10.416652386,5.555600000
283.250000000,124.018918116,166.811147501,2.227510450,0.018917235,6.012360021,10.020755763,5.555600000
283.500000000,123.865732746,167.008718356,2.231332876,0.020789538,5.966972966,9.580561986,5.555600000
283.750000000,123.712147999,167.205978820,2.236148661,0.021524416,5.992715343,9.422979042,5.555600000
284.000000000,123.557068738,167.402062707,2.243220456,0.022660723,6.001244270,9.193925778,5.555600000
284.250000000,123.400710288,167.597130286,2.249140389,0.024409492,6.001482970,8.871907562,5.555600000
284.500000000,123.243319140,167.791365832,2.254545627,0.024738619,6.004212821,8.815001227,5.555600000
284.750000000,123.084860638,167.984732295,2.260949321,0.024436453,6.003666766,8.867204433,5.555600000
285.000000000,122.924994076,168.176937087,2.267555629,0.024662809,6.013975877,8.828011808,5.555600000
285.250000000,122.763994561,168.368193125,2.273659917,0.024405861,5.997922980,8.872541425,5.555600000
285.500000000,122.601794569,168.558430554,2.279792014,0.023366272,5.991698516,9.059838486,5.555600000
285.750000000,122.438462258,168.747696995,2.285550905,0.021952504,6.001915867,9.334691419,5.555600000
286.000000000,122.274081564,168.936054117,2.290958534,0.020066411,6.011499438,9.743606057,5.555600000
286.250000000,122.108711040,169.123543996,2.295961946,0.018420171,5.993279156,10.148187367,5.555600000
286.500000000,121.942452975,169.310247655,2.300134664,0.018207802,5.984481173,10.204134307,5.555600000
286.750000000,121.775523495,169.496350985,2.303483168,0.019006414,5.923106001,9.998396918,5.555600000
287.000000000,121.608019064,169.681936754,2.307910165,0.020345406,5.952809713,9.679719756,5.555600000
287.250000000,121.439449991,169.866553054,2.314118751,0.022648909,5.981301511,9.196221840,5.555600000
287.500000000,121.269654730,170.050043954,2.320317618,0.025190582,5.969086457,8.738611370,5.555600000
287.750000000,121.098808641,170.232557529,2.326642352,0.026538853,5.960203607,8.522010616,5.555600000
288.000000000,120.926705057,170.413886944,2.333597587,0.026584693,5.967614754,8.514926880,5.555600000
288.250000000,120.753336497,170.594006623,2.340772055,0.025695495,5.984147022,8.655576620,5.555600000
288.500000000,120.578650346,170.772846400,2.347603827,0.023878886,5.973753854,8.966016462,5.555600000
288.750000000,120.402837720,170.950579766,2.353294144,0.021335143,5.963250545,9.462821072,5.555600000
289.000000000,120.226126628,171.127420954,2.357904410,0.018136887,5.961005707,10.223023233,5.555600000
289.250000000,120.048681868,171.303526528,2.362032588,0.015044280,5.957822689,11.164901117,5.555600000
289.500000000,119.870516203,171.478903255,2.365674699,0.013845213,5.956845218,11.607047927,5.555600000
289.750000000,119.691793148,171.653711838,2.368043282,0.015208903,5.957200636,11.108059101,5.555600000
290.000000000,119.512798751,171.828242546,2.370465378,0.017602559,5.927942766,10.368803831,5.555600000
290.250000000,119.333231466,172.002182850,2.375346271,0.019669463,5.929695699,9.836721989,5.555600000
290.500000000,119.152544573,172.174955391,2.382612926,0.021750658,5.948964834,9.376008952,5.555600000
290.750000000,118.970468453,172.346267703,2.389100468,0.023634902,5.951409172,9.010306852,5.555600000
291.000000000,118.787552342,172.516683888,2.393790960,0.024613130,5.952518144,8.836568949,5.555600000
291.250000000,118.603876622,172.686281146,2.399094173,0.025671572,5.948465342,8.659457547,5.555600000
291.500000000,118.419164025,172.854747056,2.405804529,0.027795520,5.935497710,8.333981539,5.555600000
291.750000000,118.233230752,173.021862296,2.413687360,0.029734424,5.927825932,8.066821745,5.555600000
292.000000000,118.045887372,173.187393393,2.422204815,0.029980255,5.923513200,8.034752498,5.465025836
292.250000000,117.857133968,173.351317594,2.430174962,0.028449637,5.881316611,8.240907252,5.372756033
292.500000000,117.667173372,173.513843628,2.437045724,0.025981909,5.734650120,8.609514552,5.278873686
292.750000000,117.476183747,173.675159973,2.442803122,0.024178392,5.578497685,8.912529962,5.183291174
293.000000000,117.284364035,173.835488168,2.447812452,0.023897344,5.421308940,8.962692393,5.085912641
293.250000000,117.091768175,173.994882719,2.453034348,0.024395406,5.295364001,8.874367752,4.986632871
293.500000000,116.898285034,174.153198460,2.459791513,0.025118483,5.150490734,8.750664294,4.885335955
293.750000000,116.703553835,174.309974826,2.467172516,0.026684337,4.998737707,8.499589223,4.781893703
294.000000000,116.507754907,174.465417149,2.473664739,0.028433711,4.858064097,8.243136350,4.676163747
294.250000000,116.311003690,174.619652545,2.479746903,0.028169896,4.698748012,8.280328274,4.567987236
294.500000000,116.113328188,174.772701862,2.487810684,0.026619160,4.582038688,8.509612080,4.457186040
294.750000000,115.914115462,174.923744037,2.496099144,0.026290270,4.394007302,8.560735606,4.343559300
295.000000000,115.713929788,175.073495902,2.501289502,0.027115604,4.240766932,8.434149456,4.226879155
295.250000000,115.513159383,175.222462382,2.506095637,0.028043124,4.106885364,8.298380339,4.106885364
295.500000000,115.311544220,175.370282609,2.513041687,0.028784305,4.100000703,8.194477356,4.100000703
295.750000000,115.108724809,175.516444951,2.522304787,0.028908804,4.170981511,8.177404408,4.170981511
296.000000000,114.904406174,175.660504642,2.531712737,0.028091566,4.241948461,8.291468325,4.241948461
296.250000000,114.698871426,175.802825959,2.537636496,0.025116028,4.303568818,8.751075507,4.303568818
296.500000000,114.492859527,175.944455535,2.542020524,0.019323534,4.340936238,9.920084753,4.340936238
296.750000000,114.286085749,176.084968626,2.547345516,0.013118175,4.415199282,11.902158169,4.415199282
297.000000000,114.078577111,176.224396262,2.550790818,0.009350499,4.482103091,13.900625648,4.482103091
297.250000000,113.870838917,176.363481973,2.551535568,0.008026608,4.540255395,14.885132491,4.540255395
297.500000000,113.663122673,176.502600476,2.550609132,0.007866508,4.601950689,15.018919311,4.601950689
297.750000000,113.455642587,176.642070832,2.552424074,0.009033633,4.657582678,14.118413063,4.657582678
298.000000000,113.247423146,176.780434155,2.557008446,0.012007253,4.702404716,12.400014695,4.702404716
298.250000000,113.038673034,176.917996344,2.560794165,0.015425281,4.761299430,11.034650680,4.761299430
298.500000000,112.829411568,177.054779452,2.564116292,0.017142683,4.822557231,10.499394082,4.822557231
298.750000000,112.619752180,177.190951555,2.568046547,0.017597920,4.905246857,10.370096907,4.899699812
299.000000000,112.409422327,177.326085346,2.573549854,0.017983575,4.930863134,10.264220963,4.930863134
299.250000000,112.198276893,177.459941597,2.578739360,0.017975724,4.993390724,10.266344099,4.993390724
299.500000000,111.986555685,177.592885229,2.583058051,0.016661679,4.995815760,10.641405924,4.995815760
299.750000000,111.774261894,177.724912815,2.586811335,0.014030548,5.061969038,11.535265440,5.061969038
300.000000000,111.561548611,177.856263478,2.590290797,0.011853964,5.113152609,12.473733208,5.113152609
300.250000000,111.348341107,177.986810599,2.592959779,0.010713442,5.160418790,13.066904751,5.160418790
300.500000000,111.134929611,178.117024001,2.594405824,0.009859529,5.167719123,13.570926671,5.167719123
300.750000000,110.921345429,178.246953972,2.597026506,0.010014911,5.246815011,13.474867419,5.239782528
301.000000000,110.707254396,178.376047008,2.599626487,0.011566420,5.269444969,12.615637736,5.269444969
301.250000000,110.492997486,178.504864590,2.602124472,0.012956851,5.313379661,11.970747496,5.313379661
301.500000000,110.278264362,178.632886320,2.606163395,0.013478319,5.359256033,11.753194608,5.359256033
301.750000000,110.062974265,178.759968760,2.610118248,0.013460531,5.404578517,11.760421366,5.404578517
302.000000000,109.847235322,178.886287989,2.613706191,0.012471201,5.448211981,12.184615718,5.448211981
302.250000000,109.631038889,179.011822247,2.616642579,0.010498997,5.483115365,13.188184887,5.483115365
302.500000000,109.414561595,179.136872453,2.618759674,0.008413748,5.491148044,14.575843702,5.491148044
302.750000000,109.197835423,179.261490253,2.620706161,0.006847805,5.512866789,15.963970174,5.512866789
303.000000000,108.980872908,179.385696800,2.621822953,0.005503369,5.571113819,17.536615662,5.555600000
303.250000000,108.763868746,179.509830319,2.623035840,0.003764325,5.607109101,20.488695800,5.555600000
303.500000000,108.546605574,179.633510198,2.624432435,0.002110723,5.640134717,25.356207919,5.555600000
303.750000000,108.329255421,179.757037163,2.624728236,0.001237591,5.626642351,29.896798107,5.555600000
304.000000000,108.111919115,179.880588488,2.624148408,0.000989680,5.697388564,31.704683748,5.555600000
304.250000000,107.894712382,180.004367407,2.623657514,0.001328357,5.714707930,29.308272635,5.555600000
304.500000000,107.677497486,180.128132049,2.624295254,0.002082049,5.739960034,25.473887993,5.555600000
304.750000000,107.460133137,180.251633775,2.625647222,0.002865912,5.772622954,22.745162438,5.555600000
305.000000000,107.242584434,180.374810602,2.626834340,0.003306162,5.802732004,21.551119524,5.555600000
305.250000000,107.024927366,180.497795969,2.627247425,0.002964205,5.831273866,22.461407341,5.555600000
305.500000000,106.807276923,180.620793049,2.627723275,0.002258203,5.857338546,24.775698840,5.555600000
305.750000000,106.589502908,180.743571216,2.628494896,0.002103676,5.890569046,25.384980638,5.555600000
306.000000000,106.371662910,180.866232264,2.628858090,0.002376784,5.901427716,24.336792192,5.555600000
306.250000000,106.153799768,180.988852209,2.629268980,0.002010941,5.923002478,25.772934469,5.555600000
306.500000000,105.935859076,181.111334180,2.630071974,0.001027589,5.950797008,31.406894649,5.555600000
306.750000000,105.717799320,181.233604065,2.630840686,0.000278333,5.978196577,39.554234100,5.555600000
307.000000000,105.499670574,181.355750826,2.630404837,-0.000021257,6.008126773,44.253490959,5.555600000
307.250000000,105.281717452,181.478210765,2.629517123,0.000302324,6.053150657,39.188210665,5.555600000
307.500000000,105.063805880,181.600744623,2.629305780,0.001532267,6.029652218,28.103491482,5.555600000
307.750000000,104.845904540,181.723296676,2.629982032,0.003212144,6.043908229,21.790310418,5.555600000
308.000000000,104.627827662,181.845535572,2.631686438,0.004420014,6.071025219,19.209444266,5.555600000
308.250000000,104.409509916,181.967344083,2.633389747,0.004957594,6.094013731,18.322281657,5.555600000
308.500000000,104.191017667,182.088839486,2.634562567,0.005009036,6.116168065,18.243685916,5.555600000
308.750000000,103.972414718,182.210135614,2.635310367,0.004683246,6.131967672,18.759305738,5.555600000
309.000000000,103.753741005,182.331304106,2.636371427,0.004364330,6.094383753,19.308887617,5.555600000
309.250000000,103.534881279,182.452135984,2.637819631,0.004254331,6.122742380,19.509955678,5.555600000
309.500000000,103.315857564,182.572670581,2.638964669,0.003874001,6.175690674,20.256862388,5.555600000
309.750000000,103.096721581,182.693001002,2.639898468,0.002866911,6.196418307,22.742223830,5.555600000
310.000000000,102.877473097,182.813126364,2.640610291,0.001698135,6.215913077,27.225956173,5.555600000
310.250000000,102.658166011,182.933144700,2.640756503,0.000526373,6.220216416,36.198012317,5.555600000
310.500000000,102.438882413,183.053205941,2.640601830,-0.000439384,6.237424427,37.275768443,5.555600000
310.750000000,102.219612463,183.173292114,2.640427809,-0.000484741,6.252919944,36.701992832,5.555600000
311.000000000,102.000370690,183.293429654,2.639751261,0.000063720,6.258615585,43.361212150,5.555600000
311.250000000,101.781263428,183.413812410,2.639659038,0.000548669,6.274550862,35.936495163,5.555600000
311.500000000,101.562043797,183.533990397,2.640495904,0.001646018,6.290629100,27.492777864,5.555600000
311.750000000,101.342735379,183.654006245,2.641021728,0.002675926,6.304784348,23.325534203,5.555600000
312.000000000,101.123389475,183.773953628,2.641379582,0.001966163,6.285582479,25.966742046,5.555600000
312.250000000,100.903995320,183.893812428,2.642914533,0.000762086,6.235224879,33.690033413,5.555600000
312.500000000,100.684282224,184.013085877,2.643185580,0.000255087,6.289097494,39.918852755,5.497182709
312.750000000,100.464823078,184.132825753,2.641884769,-0.000382974,6.109769321,38.028400521,5.405461843
313.000000000,100.245421031,184.252670407,2.641538077,-0.000900048,5.934119312,32.443870668,5.312157541
313.250000000,100.026044887,184.372562467,2.641500951,0.000259035,5.781567260,39.856221950,5.217184848
313.500000000,99.806651761,184.492423400,2.641835728,0.002820892,5.647054055,22.878767967,5.120450931
313.750000000,99.587195397,184.612168545,2.642014265,0.004894815,5.530813888,18.419587223,5.021854014
314.000000000,99.367759610,184.731951063,2.643703674,0.005932983,5.347236862,16.984584226,4.921282123
314.250000000,99.147899931,184.850954008,2.646771394,0.007130259,5.186265950,15.684216203,4.818611598
314.500000000,98.927733215,184.969388023,2.648504668,0.008687208,5.029533279,14.368640495,4.713705309
314.750000000,98.707462297,185.087628116,2.649664468,0.008758157,4.879182289,14.316309885,4.606410505
315.000000000,98.487021513,185.205551083,2.652011174,0.006781772,4.760898296,16.031558392,4.496556208
315.250000000,98.266198268,185.322755952,2.655424780,0.004001514,4.573319345,19.996972601,4.383950015
315.500000000,98.044957493,185.439171213,2.656945680,0.000847422,4.422429068,32.902732721,4.268374133
315.750000000,97.823778802,185.555703817,2.655284809,-0.002646770,4.275698154,23.418594154,4.149580429
316.000000000,97.602926002,185.672853310,2.652888113,-0.004975225,4.121362392,18.295229765,4.027284164
316.250000000,97.382308273,185.790444854,2.650906078,-0.005102935,3.965963468,18.102794498,3.901155949
316.500000000,97.161921586,185.908468907,2.649912952,-0.003773418,3.805399955,20.469172299,3.770811284
316.750000000,96.941538339,186.026498163,2.650019453,-0.001616514,3.637091971,27.647348530,3.635796713
317.000000000,96.721127063,186.144474978,2.649453706,0.000499315,3.499519277,36.523172659,3.495571160
317.250000000,96.500876972,186.262753808,2.649285674,0.001651194,3.349480219,27.465926091,3.349480219
317.500000000,96.280504756,186.380805010,2.650467237,0.002276286,3.198301766,24.707233184,3.198301766
317.750000000,96.059975772,186.498563032,2.651600085,0.002451403,3.048177096,24.072275147,3.048177096
318.000000000,95.839336661,186.616114631,2.652460308,0.001782096,2.896328653,26.811985438,2.896328653
318.250000000,95.618605408,186.733493070,2.652703567,0.001753461,2.746047194,26.951039758,2.746047194
318.500000000,95.397909142,186.850937306,2.652164321,0.003583312,2.582128282,20.889367405,2.582128282
318.750000000,95.177304614,186.968553731,2.652043829,0.006497984,2.597738807,16.332126772,2.597738807
319.000000000,94.956636756,187.086051095,2.654407155,0.010203075,2.850371764,13.361227937,2.738292699
319.250000000,94.735479092,187.202623314,2.658611513,0.013232301,3.081522383,11.854341517,2.871976133
319.500000000,94.513831086,187.318260993,2.662797315,0.013111138,3.289181252,11.905125517,2.999707804
